Serial_Reading,_18b20_Temp_C ,_18b20_Temp_Fh, Current_humidity,Object_Temperature,NW_cooling,Critical_Level
492,-11.19,11.86,0.57,-11.19,0,0.643155724
493,-11.19,11.86,0.57,-11.19,0,0.599416374
494,-11.19,11.86,0.57,-11.19,0,0.61768227
495,-11.19,11.86,0.57,-11.19,0,0.486981856
496,-11.19,11.86,0.57,-11.19,0,0.106049056
497,-11.19,11.86,0.57,-11.19,0,0.091764287
498,-11.19,11.86,0.57,-11.19,0,0.527281024
499,-11.19,11.86,0.57,-11.19,0,0.725764077
500,-11.19,11.86,0.57,-11.19,0,0.390731108
501,-11.19,11.86,0.57,-11.19,0,0.652500097
502,-11.19,11.86,0.57,-11.19,0,0.781409468
503,-11.19,11.86,0.57,-11.19,0,0.091240761
504,-11.19,11.86,0.57,-11.19,0,0.113911762
505,-11.19,11.86,0.57,-11.19,0,0.635577958
506,-11.19,11.86,0.57,-11.19,0,0.798408159
507,-11.19,11.86,0.57,-11.19,0,0.65060359
508,-11.19,11.86,0.57,-11.19,0,0.985078643
509,-11.19,11.86,0.57,-11.19,0,0.368875286
510,-11.19,11.86,0.57,-11.19,0,0.171791163
511,-11.19,11.86,0.57,-11.19,0,0.716197199
512,-11.19,11.86,0.57,-11.19,0,0.128516901
513,-11.19,11.86,0.57,-11.19,0,0.839475821
514,-11.19,11.86,0.57,-11.19,0,0.459559447
515,-11.19,11.86,0.57,-11.19,0,0.202575763
516,-11.19,11.86,0.57,-11.19,0,0.994772544
517,-11.19,11.86,0.57,-11.19,0,0.443832906
518,-11.19,11.86,0.57,-11.19,0,0.712999169
519,-11.19,11.86,0.57,-11.19,0,0.979873784
520,-11.19,11.86,0.57,-11.19,0,0.989717498
521,-11.19,11.86,0.57,-11.19,0,0.712393398
522,-11.19,11.86,0.57,-11.19,0,0.503459791
523,-11.19,11.86,0.57,-11.19,0,0.741002185
524,-11.19,11.86,0.57,-11.19,0,0.853254155
525,-11.19,11.86,0.57,-11.19,0,0.383233625
526,-11.19,11.86,0.57,-11.19,0,0.155259321
527,-11.19,11.86,0.57,-11.19,0,0.758906843
528,-11.19,11.86,0.57,-11.19,0,0.834488345
529,-11.19,11.86,0.57,-11.19,0,0.044586652
530,-11.19,11.86,0.57,-11.19,0,0.885017329
531,-11.19,11.86,0.57,-11.19,0,0.947917275
532,-11.19,11.86,0.57,-11.19,0,0.733718245
533,-11.19,11.86,0.57,-11.19,0,0.203291779
534,-11.19,11.86,0.57,-11.19,0,0.110949935
535,-11.19,11.86,0.57,-11.19,0,0.174738017
536,-11.19,11.86,0.57,-11.19,0,0.874208082
537,-11.19,11.86,0.57,-11.19,0,0.651636309
538,-11.19,11.86,0.57,-11.19,0,0.89032317
539,-11.19,11.86,0.57,-11.19,0,0.734227434
540,-11.19,11.86,0.57,-11.19,0,0.093025447
541,-11.19,11.86,0.57,-11.19,0,0.408939068
542,-11.19,11.86,0.57,-11.19,0,0.731560841
543,-11.19,11.86,0.57,-11.19,0,0.653490898
544,-11.19,11.86,0.57,-11.19,0,0.257526575
545,-11.19,11.86,0.57,-11.19,0,0.095685649
546,-11.19,11.86,0.57,-11.19,0,0.069254291
547,-11.19,11.86,0.57,-11.19,0,0.675859164
548,-11.19,11.86,0.57,-11.19,0,0.65192754
549,-11.19,11.86,0.57,-11.19,0,0.883502559
550,-11.19,11.86,0.57,-11.19,0,0.162029692
551,-11.19,11.86,0.57,-11.19,0,0.785650797
552,-11.19,11.86,0.57,-11.19,0,0.8682415
553,-11.19,11.86,0.57,-11.19,0,0.397853682
554,-11.19,11.86,0.57,-11.19,0,0.710891733
555,-11.19,11.86,0.57,-11.19,0,0.352180362
556,-11.19,11.86,0.57,-11.19,0,0.581039615
557,-11.19,11.86,0.57,-11.19,0,0.096147173
558,-11.19,11.86,0.57,-11.19,0,0.484608538
559,-11.19,11.86,0.57,-11.19,0,0.916558534
560,-11.19,11.86,0.57,-11.19,0,0.968007706
561,-11.19,11.86,0.57,-11.19,0,0.05789807
562,-11.19,11.86,0.57,-11.19,0,0.023637677
563,-11.19,11.86,0.57,-11.19,0,0.360000526
564,-11.19,11.86,0.57,-11.19,0,0.80715205
565,-11.19,11.86,0.57,-11.19,0,0.822715654
566,-11.19,11.86,0.57,-11.19,0,0.589671738
567,-11.19,11.86,0.57,-11.19,0,0.12724802
568,-11.19,11.86,0.57,-11.19,0,0.550725006
569,-11.19,11.86,0.57,-11.19,0,0.89961672
570,-11.19,11.86,0.57,-11.19,0,0.763301137
571,-11.19,11.86,0.57,-11.19,0,0.40762331
572,-11.19,11.86,0.57,-11.19,0,0.240324095
573,-11.19,11.86,0.57,-11.19,0,0.878198391
574,-11.19,11.86,0.57,-11.19,0,0.751021843
575,-11.19,11.86,0.57,-11.19,0,0.045898891
576,-11.19,11.86,0.57,-11.19,0,0.247581165
577,-11.19,11.86,0.57,-11.19,0,0.495921157
578,-11.19,11.86,0.57,-11.19,0,0.04814314
579,-11.19,11.86,0.57,-11.19,0,0.271144053
580,-11.19,11.86,0.57,-11.19,0,0.424364874
581,-11.13,11.97,0.57,-11.13,0,0.989082019
582,-11.19,11.86,0.57,-11.19,0,0.839110006
583,-11.19,11.86,0.57,-11.19,0,0.048649286
584,-11.19,11.86,0.57,-11.19,0,0.266117728
585,-11.19,11.86,0.58,-11.19,0,0.057622129
586,-11.19,11.86,0.58,-11.19,0,0.142588506
587,-11.19,11.86,0.57,-11.19,0,0.378702529
588,-11.19,11.86,0.58,-11.19,0,0.804072101
589,-11.19,11.86,0.58,-11.19,0,0.295427077
590,-11.19,11.86,0.58,-11.19,0,0.533988268
591,-11.19,11.86,0.58,-11.19,0,0.768540975
592,-11.19,11.86,0.58,-11.19,0,0.224562451
593,-11.19,11.86,0.58,-11.19,0,0.08547607
594,-11.19,11.86,0.58,-11.19,0,0.806670822
595,-11.13,11.97,0.58,-11.13,0,0.673109864
596,-11.19,11.86,0.58,-11.19,0,0.897920408
597,-11.19,11.86,0.58,-11.19,0,0.748883284
598,-11.19,11.86,0.58,-11.19,0,0.421787415
599,-11.19,11.86,0.58,-11.19,0,0.271053077
600,-11.19,11.86,0.58,-11.19,0,0.331311124
601,-11.19,11.86,0.58,-11.19,0,0.928712565
602,-11.19,11.86,0.58,-11.19,0,0.508283758
603,-11.13,11.97,0.58,-11.13,0,0.784049805
604,-11.19,11.86,0.58,-11.19,0,0.873370101
605,-11.13,11.97,0.58,-11.13,0,0.732501472
606,-11.13,11.97,0.58,-11.13,0,0.597215444
607,-11.13,11.97,0.58,-11.13,0,0.268152192
608,-11.19,11.86,0.58,-11.19,0,0.034574714
609,-11.19,11.86,0.58,-11.19,0,0.681525474
610,-11.19,11.86,0.58,-11.19,0,0.666040606
611,-11.19,11.86,0.58,-11.19,0,0.368783054
612,-11.13,11.97,0.58,-11.13,0,0.715432532
613,-11.13,11.97,0.58,-11.13,0,0.806516853
614,-11.19,11.86,0.58,-11.19,0,0.407352218
615,-11.13,11.97,0.58,-11.13,0,0.46530857
616,-11.19,11.86,0.58,-11.19,0,0.614387862
617,-11.13,11.97,0.58,-11.13,0,0.053237159
618,-11.13,11.97,0.58,-11.13,0,0.503436078
619,-11.13,11.97,0.58,-11.13,0,0.03452604
620,-11.19,11.86,0.58,-11.19,0,0.290317003
621,-11.13,11.97,0.58,-11.13,0,0.817134841
622,-11.19,11.86,0.58,-11.19,0,0.038210629
623,-11.13,11.97,0.58,-11.13,0,0.553137963
624,-11.19,11.86,0.58,-11.19,0,0.16227839
625,-11.13,11.97,0.58,-11.13,0,0.345421311
626,-11.19,11.86,0.58,-11.19,0,0.400240031
627,-11.19,11.86,0.58,-11.19,0,0.398878849
628,-11.13,11.97,0.58,-11.13,0,0.648961524
629,-11.13,11.97,0.58,-11.13,0,0.789517607
630,-11.19,11.86,0.58,-11.19,0,0.924861026
631,-11.13,11.97,0.58,-11.13,0,0.686972885
632,-11.13,11.97,0.58,-11.13,0,0.695280259
633,-11.13,11.97,0.58,-11.13,0,0.668751287
634,-11.13,11.97,0.58,-11.13,0,0.548190092
635,-11.13,11.97,0.58,-11.13,0,0.058195295
636,-11.13,11.97,0.58,-11.13,0,0.615453618
637,-11.13,11.97,0.58,-11.13,0,0.317656074
638,-11.13,11.97,0.58,-11.13,0,0.307729169
639,-11.13,11.97,0.58,-11.13,0,0.795133603
640,-11.13,11.97,0.58,-11.13,0,0.518724648
641,-11.13,11.97,0.58,-11.13,0,0.900186768
642,-11.13,11.97,0.58,-11.13,0,0.386891514
643,-11.13,11.97,0.58,-11.13,0,0.0257191
644,-11.13,11.97,0.59,-11.13,0,0.82598338
645,-11.13,11.97,0.58,-11.13,0,0.82090452
646,-11.13,11.97,0.59,-11.13,0,0.074978527
647,-11.13,11.97,0.58,-11.13,0,0.957548366
648,-11.13,11.97,0.59,-11.13,0,0.795550188
649,-11.13,11.97,0.59,-11.13,0,0.200838777
650,-11.13,11.97,0.59,-11.13,0,0.070689071
651,-11.13,11.97,0.59,-11.13,0,0.064092964
652,-11.13,11.97,0.59,-11.13,0,0.84174356
653,-11.13,11.97,0.59,-11.13,0,0.535543824
654,-11.13,11.97,0.59,-11.13,0,0.372391578
655,-11.13,11.97,0.59,-11.13,0,0.285608618
656,-11.13,11.97,0.59,-11.13,0,0.565973791
657,-11.13,11.97,0.59,-11.13,0,0.980071077
658,-11.13,11.97,0.59,-11.13,0,0.597654008
659,-11.13,11.97,0.59,-11.13,0,0.756244245
660,-11.13,11.97,0.59,-11.13,0,0.872549848
661,-11.13,11.97,0.59,-11.13,0,0.486010322
662,-11.13,11.97,0.59,-11.13,0,0.699524095
663,-11.13,11.97,0.59,-11.13,0,0.621700825
664,-11.13,11.97,0.59,-11.13,0,0.904385106
665,-11.13,11.97,0.59,-11.13,0,0.730910678
666,-11.13,11.97,0.59,-11.13,0,0.06218065
667,-11.13,11.97,0.59,-11.13,0,0.306835662
668,-11.13,11.97,0.59,-11.13,0,0.393175715
669,-11.13,11.97,0.59,-11.13,0,0.351222618
670,-11.13,11.97,0.59,-11.13,0,0.391203837
671,-11.13,11.97,0.59,-11.13,0,0.366916295
672,-11.13,11.97,0.59,-11.13,0,0.839543085
673,-11.13,11.97,0.59,-11.13,0,0.166750196
674,-11.13,11.97,0.59,-11.13,0,0.377424737
675,-11.13,11.97,0.59,-11.13,0,0.573732144
676,-11.13,11.97,0.59,-11.13,0,0.024025043
677,-11.13,11.97,0.59,-11.13,0,0.603685875
678,-11.13,11.97,0.59,-11.13,0,0.902392429
679,-11.13,11.97,0.59,-11.13,0,0.616326756
680,-11.13,11.97,0.59,-11.13,0,0.875768192
681,-11.13,11.97,0.59,-11.13,0,0.038217737
682,-11.13,11.97,0.59,-11.13,0,0.060741274
683,-11.13,11.97,0.59,-11.13,0,0.505401242
684,-11.13,11.97,0.59,-11.13,0,0.353770541
685,-11.13,11.97,0.59,-11.13,0,0.482011101
686,-11.13,11.97,0.59,-11.13,0,0.574840358
687,-11.13,11.97,0.59,-11.13,0,0.083021925
688,-11.13,11.97,0.59,-11.13,0,0.30214244
689,-11.13,11.97,0.59,-11.13,0,0.309993313
690,-11.13,11.97,0.59,-11.13,0,0.864620744
691,-11.13,11.97,0.59,-11.13,0,0.331744508
692,-11.13,11.97,0.59,-11.13,0,0.184578719
693,-11.13,11.97,0.59,-11.13,0,0.450569493
694,-11.13,11.97,0.59,-11.13,0,0.507338213
695,-11.13,11.97,0.59,-11.13,0,0.544106966
696,-11.13,11.97,0.59,-11.13,0,0.973850348
697,-11.13,11.97,0.59,-11.13,0,0.925803553
698,-11.13,11.97,0.59,-11.13,0,0.032120284
699,-11.13,11.97,0.59,-11.13,0,0.460957418
700,-11.13,11.97,0.59,-11.13,0,0.563373265
701,-11.13,11.97,0.59,-11.13,0,0.168668376
702,-11.13,11.97,0.6,-11.13,0,0.235589857
703,-11.13,11.97,0.59,-11.13,0,0.209197332
704,-11.13,11.97,0.59,-11.13,0,0.960014881
705,-11.13,11.97,0.59,-11.13,0,0.193794884
706,-11.13,11.97,0.59,-11.13,0,0.73059736
707,-11.13,11.97,0.59,-11.13,0,0.545358723
708,-11.13,11.97,0.59,-11.13,0,0.645090473
709,-11.13,11.97,0.59,-11.13,0,0.257689641
710,-11.13,11.97,0.59,-11.13,0,0.720421728
711,-11.13,11.97,0.59,-11.13,0,0.242297593
712,-11.13,11.97,0.59,-11.13,0,0.161207538
713,-11.13,11.97,0.59,-11.13,0,0.842561873
714,-11.13,11.97,0.59,-11.13,0,0.470918971
715,-11.13,11.97,0.59,-11.13,0,0.900357829
716,-11.13,11.97,0.59,-11.13,0,0.730554883
717,-11.13,11.97,0.59,-11.13,0,0.940953081
718,-11.13,11.97,0.59,-11.13,0,0.201352753
719,-11.13,11.97,0.59,-11.13,0,0.209427828
720,-11.13,11.97,0.59,-11.13,0,0.977572551
721,-11.13,11.97,0.59,-11.13,0,0.659086812
722,-11.13,11.97,0.59,-11.13,0,0.960141894
723,-11.13,11.97,0.59,-11.13,0,0.873087232
724,-11.13,11.97,0.59,-11.13,0,0.387497367
725,-11.13,11.97,0.59,-11.13,0,0.109696764
726,-11.13,11.97,0.59,-11.13,0,0.140286923
727,-11.13,11.97,0.59,-11.13,0,0.531281235
728,-11.13,11.97,0.59,-11.13,0,0.364609467
729,-11.13,11.97,0.59,-11.13,0,0.085914255
730,-11.13,11.97,0.59,-11.13,0,0.348292573
731,-11.13,11.97,0.59,-11.13,0,0.527650189
732,-11.13,11.97,0.59,-11.13,0,0.043484695
733,-11.13,11.97,0.59,-11.13,0,0.105435187
734,-11.13,11.97,0.59,-11.13,0,0.774446859
735,-11.13,11.97,0.59,-11.13,0,0.883964233
736,-11.13,11.97,0.59,-11.13,0,0.491777148
737,-11.13,11.97,0.59,-11.13,0,0.322265907
738,-11.13,11.97,0.59,-11.13,0,0.457144525
739,-11.13,11.97,0.59,-11.13,0,0.494019095
740,-11.13,11.97,0.59,-11.13,0,0.782418602
741,-11.13,11.97,0.59,-11.13,0,0.533989146
742,-11.13,11.97,0.59,-11.13,0,0.307717858
743,-11.13,11.97,0.59,-11.13,0,0.352829652
744,-11.13,11.97,0.59,-11.13,0,0.682646128
745,-11.13,11.97,0.59,-11.13,0,0.903173648
746,-11.13,11.97,0.59,-11.13,0,0.998029796
747,-11.13,11.97,0.59,-11.13,0,0.717151452
748,-11.13,11.97,0.59,-11.13,0,0.610287142
749,-11.13,11.97,0.59,-11.13,0,0.046113254
750,-11.13,11.97,0.59,-11.13,0,0.475669822
751,-11.13,11.97,0.59,-11.13,0,0.685069195
752,-11.13,11.97,0.59,-11.13,0,0.19163944
753,-11.13,11.97,0.59,-11.13,0,0.188063224
754,-11.13,11.97,0.59,-11.13,0,0.703185714
755,-11.13,11.97,0.59,-11.13,0,0.619660904
756,-11.13,11.97,0.59,-11.13,0,0.526754325
757,-11.13,11.97,0.59,-11.13,0,0.909550853
758,-11.13,11.97,0.59,-11.13,0,0.780181936
759,-11.13,11.97,0.59,-11.13,0,0.047058673
760,-11.13,11.97,0.59,-11.13,0,0.72092077
761,-11.13,11.97,0.6,-11.13,0,0.7706039
762,-11.13,11.97,0.59,-11.13,0,0.474815665
763,-11.13,11.97,0.6,-11.13,0,0.82317526
764,-11.13,11.97,0.59,-11.13,0,0.455122161
765,-11.13,11.97,0.6,-11.13,0,0.003214367
766,-11.13,11.97,0.6,-11.13,0,0.629788328
767,-11.13,11.97,0.6,-11.13,0,0.181352075
768,-11.13,11.97,0.59,-11.13,0,0.820981137
769,-11.13,11.97,0.6,-11.13,0,0.200753808
770,-11.13,11.97,0.6,-11.13,0,0.662303855
771,-11.06,12.09,0.6,-11.06,0,0.160254631
772,-11.13,11.97,0.6,-11.13,0,0.510240511
773,-11.13,11.97,0.6,-11.13,0,0.280814181
774,-11.13,11.97,0.6,-11.13,0,0.993803803
775,-11.13,11.97,0.6,-11.13,0,0.881503343
776,-11.13,11.97,0.6,-11.13,0,0.202478338
777,-11.13,11.97,0.6,-11.13,0,0.209558617
778,-11.13,11.97,0.6,-11.13,0,0.644861465
779,-11.13,11.97,0.6,-11.13,0,0.892140265
780,-11.13,11.97,0.6,-11.13,0,0.305147955
781,-11.13,11.97,0.6,-11.13,0,0.754310439
782,-11.06,12.09,0.6,-11.06,0,0.840371243
783,-11.13,11.97,0.6,-11.13,0,0.490382679
784,-11.13,11.97,0.6,-11.13,0,0.161432207
785,-11.06,12.09,0.6,-11.06,0,0.295085036
786,-11.06,12.09,0.6,-11.06,0,0.638180258
787,-11.06,12.09,0.6,-11.06,0,0.443550311
788,-11.13,11.97,0.6,-11.13,0,0.335972598
789,-11.06,12.09,0.6,-11.06,0,0.94257212
790,-11.13,11.97,0.6,-11.13,0,0.292756066
791,-11.06,12.09,0.6,-11.06,0,0.118129032
792,-11.06,12.09,0.6,-11.06,0,0.268198496
793,-11.06,12.09,0.6,-11.06,0,0.143531765
794,-11.06,12.09,0.6,-11.06,0,0.449177569
795,-11.06,12.09,0.6,-11.06,0,0.102064418
796,-11.06,12.09,0.6,-11.06,0,0.581061676
797,-11.13,11.97,0.6,-11.13,0,0.914222382
798,-11.06,12.09,0.6,-11.06,0,0.036174632
799,-11.06,12.09,0.6,-11.06,0,0.922514658
800,-11.06,12.09,0.6,-11.06,0,0.544380238
801,-11.06,12.09,0.6,-11.06,0,0.795655993
802,-11.06,12.09,0.6,-11.06,0,0.936687905
803,-11.06,12.09,0.6,-11.06,0,0.36624068
804,-11.06,12.09,0.6,-11.06,0,0.088633973
805,-11.06,12.09,0.6,-11.06,0,0.506437543
806,-11.06,12.09,0.6,-11.06,0,0.85767416
807,-11.06,12.09,0.6,-11.06,0,0.463901738
808,-11.06,12.09,0.6,-11.06,0,0.183938575
809,-11.06,12.09,0.6,-11.06,0,0.161870969
810,-11.06,12.09,0.6,-11.06,0,0.103601609
811,-11.06,12.09,0.6,-11.06,0,0.794798201
812,-11.06,12.09,0.6,-11.06,0,0.971092378
813,-11.06,12.09,0.6,-11.06,0,0.991120715
814,-11.06,12.09,0.6,-11.06,0,0.541140966
815,-11.06,12.09,0.6,-11.06,0,0.903588808
816,-11.06,12.09,0.6,-11.06,0,0.555454376
817,-11.06,12.09,0.6,-11.06,0,0.559415538
818,-11.06,12.09,0.6,-11.06,0,0.669505023
819,-11.06,12.09,0.6,-11.06,0,0.956508728
820,-11.06,12.09,0.6,-11.06,0,0.901429519
821,-11.06,12.09,0.6,-11.06,0,0.960320113
822,-11.06,12.09,0.6,-11.06,0,0.50768432
823,-11.06,12.09,0.6,-11.06,0,0.908504638
824,-11.06,12.09,0.6,-11.06,0,0.658227341
825,-11.06,12.09,0.6,-11.06,0,0.219493009
826,-11.06,12.09,0.6,-11.06,0,0.999013187
827,-11.06,12.09,0.6,-11.06,0,0.551724452
828,-11.06,12.09,0.6,-11.06,0,0.11439186
829,-11.06,12.09,0.6,-11.06,0,0.925696322
830,-11.06,12.09,0.6,-11.06,0,0.171906931
831,-11.06,12.09,0.6,-11.06,0,0.579207929
832,-11.06,12.09,0.6,-11.06,0,0.119711748
833,-11.06,12.09,0.6,-11.06,0,0.339831489
834,-11.06,12.09,0.6,-11.06,0,0.622763082
835,-11.06,12.09,0.6,-11.06,0,0.591750618
836,-11.06,12.09,0.6,-11.06,0,0.483157406
837,-11.06,12.09,0.6,-11.06,0,0.116163312
838,-11.06,12.09,0.6,-11.06,0,0.830467933
839,-11.06,12.09,0.6,-11.06,0,0.256726838
840,-11.06,12.09,0.6,-11.06,0,0.739657754
841,-11.06,12.09,0.6,-11.06,0,0.517615877
842,-11.06,12.09,0.6,-11.06,0,0.455724889
843,-11.06,12.09,0.6,-11.06,0,0.344381814
844,-11.06,12.09,0.6,-11.06,0,0.407362952
845,-11.06,12.09,0.6,-11.06,0,0.177338708
846,-11.06,12.09,0.6,-11.06,0,0.314509008
847,-11.06,12.09,0.6,-11.06,0,0.413635084
848,-11.06,12.09,0.6,-11.06,0,0.191793569
849,-11.06,12.09,0.6,-11.06,0,0.704805579
850,-11.06,12.09,0.6,-11.06,0,0.788194068
851,-11.06,12.09,0.6,-11.06,0,0.258218104
852,-11.06,12.09,0.6,-11.06,0,0.494980394
853,-11.06,12.09,0.6,-11.06,0,0.881565748
854,-11.06,12.09,0.6,-11.06,0,0.842108935
855,-11.06,12.09,0.6,-11.06,0,0.170750854
856,-11.06,12.09,0.6,-11.06,0,0.425518896
857,-11.06,12.09,0.6,-11.06,0,0.751760037
858,-11.06,12.09,0.6,-11.06,0,0.661409159
859,-11.06,12.09,0.6,-11.06,0,0.481929313
860,-11,12.2,0.6,-11,0,0.721652496
861,-11.06,12.09,0.6,-11.06,0,0.985131115
862,-11.06,12.09,0.6,-11.06,0,0.231730579
863,-11.06,12.09,0.6,-11.06,0,0.54475094
864,-11.06,12.09,0.6,-11.06,0,0.937701516
865,-11.06,12.09,0.6,-11.06,0,0.895824795
866,-11.06,12.09,0.6,-11.06,0,0.004113012
867,-11.06,12.09,0.6,-11.06,0,0.926525202
868,-11.06,12.09,0.6,-11.06,0,0.354767532
869,-11.06,12.09,0.6,-11.06,0,0.432538989
870,-11.06,12.09,0.6,-11.06,0,0.000176772
871,-11.06,12.09,0.6,-11.06,0,0.915382049
872,-11,12.2,0.6,-11,0,0.220647198
873,-11.06,12.09,0.6,-11.06,0,0.409506055
874,-11.06,12.09,0.6,-11.06,0,0.81038872
875,-11.06,12.09,0.6,-11.06,0,0.217753542
876,-11,12.2,0.6,-11,0,0.135291701
877,-11.06,12.09,0.6,-11.06,0,0.860668836
878,-11,12.2,0.6,-11,0,0.6758037
879,-11.06,12.09,0.6,-11.06,0,0.017382266
880,-11.06,12.09,0.6,-11.06,0,0.424182999
881,-11,12.2,0.6,-11,0,0.862260624
882,-11.06,12.09,0.6,-11.06,0,0.63844992
883,-11.06,12.09,0.6,-11.06,0,0.860190011
884,-11.06,12.09,0.6,-11.06,0,0.81452231
885,-11.06,12.09,0.6,-11.06,0,0.224523584
886,-11.06,12.09,0.6,-11.06,0,0.150015913
887,-11.06,12.09,0.6,-11.06,0,0.474077729
888,-11,12.2,0.6,-11,0,0.963515369
889,-11.06,12.09,0.6,-11.06,0,0.992208965
890,-11.06,12.09,0.6,-11.06,0,0.807465496
891,-11.06,12.09,0.6,-11.06,0,0.274611299
892,-11,12.2,0.6,-11,0,0.934189093
893,-11,12.2,0.59,-11,0,0.43516658
894,-11.06,12.09,0.6,-11.06,0,0.921382556
895,-11.06,12.09,0.6,-11.06,0,0.222541503
896,-11.06,12.09,0.59,-11.06,0,0.359795994
897,-11.06,12.09,0.6,-11.06,0,0.763038574
898,-11.06,12.09,0.59,-11.06,0,0.675903216
899,-11.06,12.09,0.6,-11.06,0,0.219379427
900,-11,12.2,0.59,-11,0,0.267711481
901,-11,12.2,0.59,-11,0,0.386840496
902,-11,12.2,0.59,-11,0,0.712831962
903,-11.06,12.09,0.59,-11.06,0,0.29131529
904,-11.06,12.09,0.59,-11.06,0,0.523933894
905,-11,12.2,0.59,-11,0,0.742127791
906,-11.06,12.09,0.59,-11.06,0,0.105695865
907,-11.06,12.09,0.59,-11.06,0,0.218121704
908,-11,12.2,0.59,-11,0,0.941320916
909,-11.06,12.09,0.59,-11.06,0,0.949892223
910,-11.06,12.09,0.59,-11.06,0,0.373020225
911,-11.06,12.09,0.59,-11.06,0,0.207270689
912,-11,12.2,0.59,-11,0,0.312045594
913,-11,12.2,0.59,-11,0,0.336779501
914,-11.06,12.09,0.59,-11.06,0,0.052909553
915,-11,12.2,0.59,-11,0,0.893189289
916,-11,12.2,0.59,-11,0,0.489767997
917,-11.06,12.09,0.59,-11.06,0,0.718008077
918,-11,12.2,0.59,-11,0,0.017458418
919,-11.06,12.09,0.59,-11.06,0,0.461296032
920,-11,12.2,0.59,-11,0,0.905352807
921,-11,12.2,0.59,-11,0,0.267304662
922,-11,12.2,0.59,-11,0,0.280089668
923,-11,12.2,0.59,-11,0,0.172279761
924,-11,12.2,0.59,-11,0,0.57149661
925,-11,12.2,0.59,-11,0,0.05405616
926,-11,12.2,0.59,-11,0,0.555334282
927,-11,12.2,0.59,-11,0,0.809709299
928,-11,12.2,0.59,-11,0,0.304886493
929,-11.06,12.09,0.59,-11.06,0,0.303946056
930,-11,12.2,0.59,-11,0,0.081359939
931,-11,12.2,0.59,-11,0,0.297245938
932,-11,12.2,0.59,-11,0,0.773167311
933,-11,12.2,0.59,-11,0,0.838320813
934,-11,12.2,0.59,-11,0,0.446822472
935,-11,12.2,0.59,-11,0,0.462663903
936,-11,12.2,0.59,-11,0,0.275854071
937,-11,12.2,0.59,-11,0,0.559257555
938,-11,12.2,0.59,-11,0,0.182238734
939,-11,12.2,0.59,-11,0,0.839956234
940,-11,12.2,0.59,-11,0,0.054062395
941,-11,12.2,0.59,-11,0,0.70575825
942,-11.06,12.09,0.59,-11.06,0,0.074156685
943,-11,12.2,0.59,-11,0,0.002810754
944,-11,12.2,0.59,-11,0,0.316762328
945,-11,12.2,0.59,-11,0,0.004960408
946,-11,12.2,0.59,-11,0,0.231156861
947,-11,12.2,0.59,-11,0,0.765085791
948,-11,12.2,0.59,-11,0,0.062665386
949,-11,12.2,0.59,-11,0,0.353755421
950,-11,12.2,0.59,-11,0,0.241736782
951,-11,12.2,0.59,-11,0,0.704992283
952,-11,12.2,0.59,-11,0,0.210660049
953,-11,12.2,0.59,-11,0,0.487892908
954,-11,12.2,0.59,-11,0,0.728296404
955,-11,12.2,0.59,-11,0,0.276838995
956,-11,12.2,0.59,-11,0,0.729021999
957,-11,12.2,0.59,-11,0,0.174093186
958,-11,12.2,0.59,-11,0,0.178560125
959,-11,12.2,0.59,-11,0,0.972670027
960,-11,12.2,0.59,-11,0,0.68308411
961,-11,12.2,0.59,-11,0,0.080222757
962,-11,12.2,0.59,-11,0,0.655120129
963,-11,12.2,0.59,-11,0,0.076253862
964,-11,12.2,0.59,-11,0,0.382953052
965,-11,12.2,0.59,-11,0,0.388751917
966,-11,12.2,0.59,-11,0,0.228020954
967,-11,12.2,0.59,-11,0,0.577352035
968,-11,12.2,0.59,-11,0,0.747990409
969,-11,12.2,0.59,-11,0,0.884263844
970,-11,12.2,0.59,-11,0,0.654158233
971,-11,12.2,0.59,-11,0,0.49274745
972,-11,12.2,0.59,-11,0,0.832101896
973,-11,12.2,0.59,-11,0,0.789084668
974,-11,12.2,0.59,-11,0,0.016224568
975,-11,12.2,0.59,-11,0,0.293543701
976,-11,12.2,0.59,-11,0,0.020931629
977,-11,12.2,0.59,-11,0,0.110486206
978,-11,12.2,0.59,-11,0,0.699456315
979,-11,12.2,0.59,-11,0,0.921470564
980,-11,12.2,0.59,-11,0,0.182765071
981,-11,12.2,0.59,-11,0,0.897876549
982,-11,12.2,0.59,-11,0,0.569834618
983,-11.06,12.09,0.59,-11.06,0,0.569830273
984,-11,12.2,0.59,-11,0,0.035500202
985,-11,12.2,0.59,-11,0,0.061957615
986,-11,12.2,0.59,-11,0,0.793319236
987,-11,12.2,0.59,-11,0,0.621396712
988,-11,12.2,0.59,-11,0,0.604743853
989,-11,12.2,0.59,-11,0,0.710796182
990,-11,12.2,0.59,-11,0,0.894545647
991,-11,12.2,0.59,-11,0,0.389843223
992,-11,12.2,0.59,-11,0,0.500731713
993,-11,12.2,0.59,-11,0,0.779213245
994,-11,12.2,0.59,-11,0,0.594884959
995,-11,12.2,0.59,-11,0,0.433216864
996,-11,12.2,0.59,-11,0,0.17186567
997,-11,12.2,0.59,-11,0,0.109859642
998,-11,12.2,0.59,-11,0,0.396612309
999,-11,12.2,0.59,-11,0,0.47484733
1000,-11,12.2,0.59,-11,0,0.035757634
1001,-11,12.2,0.59,-11,0,0.761504486
1002,-11,12.2,0.59,-11,0,0.32161253
